,word1,word2,freq
1175,배기가스,정전기,2647
1176,방사,정전기,2647
1177,불꽃,정전기,2645
1178,방출,위험성,2644
1179,장소,정전기,2641
1180,공장,발행,2640
1181,정전기,피해,2640
1182,가연성,분해,2640
1183,발행,설비,2640
1184,정전기,통풍,2639
1185,수송,증기,2638
1186,피해,화염,2637
1187,손상,작업,2637
1188,추가,파우더,2636
1189,장소,통풍,2629
1190,연소,정전기,2628
1191,접지,정전기,2627
1192,손상,파우더,2625
1193,난류,화재,2622
1194,증기,출시,2622
1195,고체,이동,2621
1196,정전기,추가,2621
1197,방사,화재,2621
1198,고체,수송,2620
1199,결합,정전기,2619
1200,장비,정전기,2619
1201,손상,접촉,2616
1202,정전기,처리,2615
1203,기와,정전기,2615
1204,건조기,정전기,2615
1205,분쇄기,정전기,2615
1206,배기가스,화재,2614
1207,보호,정전기,2612
1208,공기,속도,2611
1209,고체,장비,2610
1210,장비,추가,2605
1211,이동,추가,2602
1212,수송,추가,2601
1213,처리,추가,2601
1214,건조기,추가,2599
1215,기와,추가,2599
1216,분쇄기,추가,2599
1217,압력,장소,2597
1218,작업,초기,2597
1219,보호,추가,2596
1220,접촉,추가,2596
1221,접촉,초기,2595
1222,가동,공기,2595
1223,난류,추가,2595
1224,배기가스,추가,2595
1225,손상,화염,2594
1226,접촉,피해,2594
1227,손상,장비,2594
1228,손상,수송,2593
1229,접지,추가,2593
1230,결합,추가,2593
1231,방사,추가,2593
1232,고체,난류,2592
1233,손상,정전기,2591
1234,정전기,초기,2591
1235,고체,배기가스,2589
1236,위력,정전기,2589
1237,정전기,파괴,2589
1238,기계,정전기,2589
1239,고체,방사,2588
1240,초기,파우더,2588
1241,손상,이동,2588
1242,접촉,정전기,2588
1243,분해,화염,2588
1244,상승,장소,2587
1245,고체,파우더,2587
1246,기와,손상,2586
1247,건조기,손상,2585
1248,압력,정전기,2585
1249,분쇄기,손상,2585
1250,손상,처리,2585
1251,장비,초기,2584
1252,가열,금속,2584
1253,형태,화재,2584
1254,초기,화염,2584
1255,난류,손상,2583
1256,배기가스,손상,2583
1257,장비,화재,2582
1258,상승,정전기,2582
1259,이동,초기,2581
1260,손상,접지,2581
1261,결합,손상,2581
1262,보호,손상,2581
1263,방사,손상,2581
1264,정전기,폭발력,2579
1265,건물,정전기,2579
1266,입자,장소,2577
1267,유기,화재,2577
1268,금속,분진,2576
1269,파우더,피해,2576
1270,연소,장소,2575
1271,건물,장소,2574
1272,장소,폭발력,2574
1273,팽창,화재,2573
1274,밀폐,파우더,2573
1275,밀폐,장비,2572
1276,보호,화재,2571
1277,정전기,차로,2570
1278,정전기,충격파,2570
1279,수송,피해,2569
1280,처리,화재,2568
1281,추가,화염,2567
1282,이동,피해,2565
1283,장소,충격파,2563
1284,속도,정전기,2561
1285,공기,하수,2559
1286,장소,차로,2558
1287,가스,미립,2558
1288,정전기,축적,2558
1289,결합,화재,2557
1290,수송,초기,2557
1291,속도,추가,2557
1292,장비,피해,2557
1293,속도,손상,2557
1294,장소,축적,2554
1295,가동,정전기,2553
1296,기계,장소,2553
1297,기와,화재,2552
1298,용기,출시,2551
1299,마이크론,파우더,2551
1300,정전기,화염,2551
1301,보호,초기,2550
1302,가동,손상,2549
1303,가동,추가,2549
1304,분쇄기,초기,2548
1305,건조기,초기,2548
1306,처리,초기,2548
1307,난류,밀폐,2548
1308,기와,초기,2548
1309,접지,화재,2548
1310,배기가스,초기,2547
1311,위력,장소,2547
1312,난류,초기,2547
1313,장소,파괴,2547
1314,밀폐,배기가스,2546
1315,결합,초기,2546
1316,접지,초기,2546
1317,방사,초기,2545
1318,밀폐,방사,2545
1319,분쇄기,화재,2545
1320,건조기,화재,2545
1321,난류,피해,2543
1322,공기,형태,2543
1323,마이크론,화염,2542
1324,마이크론,접촉,2541
1325,방사,피해,2541
1326,연쇄반응,정전기,2541
1327,배기가스,피해,2541
1328,가스,분말,2537
1329,고체,처리,2534
1330,고체,분쇄기,2532
1331,고체,기와,2532
1332,고체,보호,2532
1333,건조기,고체,2532
1334,실내,화재,2531
1335,고체,접지,2530
1336,결합,고체,2530
1337,밀폐,처리,2529
1338,밀폐,분쇄기,2527
1339,기와,밀폐,2527
1340,분쇄기,피해,2527
1341,건조기,밀폐,2527
1342,소성,화재,2527
1343,건조기,피해,2527
1344,기와,피해,2527
1345,처리,피해,2527
1346,정전기,주요,2527
1347,밀폐,접지,2525
1348,농도,화재,2525
1349,결합,밀폐,2525
1350,연쇄반응,장소,2524
1351,밀폐,보호,2523
1352,보호,피해,2523
1353,결합,피해,2522
1354,속도,초기,2522
1355,접지,피해,2522
1356,마이크론,수송,2518
1357,이동,혼합물,2517
1358,용기,하수,2517
1359,가열,이동,2516
1360,마이크론,이동,2516
1361,작업,추가,2515
1362,마이크론,장비,2514
1363,가동,초기,2514
1364,장소,확산,2513
1365,마이크론,정전기,2512
1366,정전기,확산,2511
1367,속도,화재,2511
1368,입자,정전기,2511
1369,장소,하의,2511
1370,발화,용기,2510
1371,건조기,마이크론,2509
1372,마이크론,분쇄기,2509
1373,기와,마이크론,2509
1374,마이크론,처리,2509
1375,난류,마이크론,2508
1376,마이크론,배기가스,2508
1377,정전기,하의,2507
1378,마이크론,방사,2506
1379,마이크론,접지,2505
1380,마이크론,보호,2505
1381,장소,화염,2505
1382,결합,마이크론,2505
1383,위험성,팽창,2500
1384,유출,폭발,2497
1385,스파크,이동,2494
1386,가동,화재,2490
1387,가스,표면,2490
1388,증기,초기,2487
1389,공기,농도,2485
1390,장소,주요,2485
1391,공기,유기,2484
1392,장소,파우더,2484
1393,속도,피해,2484
1394,고체,속도,2483
1395,증기,화성,2483
1396,마이크론,속도,2481
1397,농도,증기,2479
1398,고체,증기,2479
1399,밀폐,속도,2477
1400,더스트,연무,2477
1401,한계,형성,2477
1402,가동,피해,2476
1403,가동,마이크론,2475
1404,가연성,분말,2475
1405,이상,점화,2470
1406,발화,화염,2469
1407,가동,고체,2468
1408,용기,형성,2467
1409,가동,밀폐,2465
1410,위험성,증기폭발,2465
1411,용기,파열,2461
1412,가열,팽창,2460
1413,장소,접촉,2459
1414,가열,스파크,2455
1415,수송,장소,2455
1416,공기,미세,2455
1417,공장,초과,2453
1418,설비,초과,2452
1419,이동,장소,2450
1420,가스,성질,2449
1421,증기,피해,2444
1422,고체,방출,2439
1423,장비,장소,2438
1424,장비,접촉,2437
1425,방출,추가,2435
1426,이동,인화,2433
1427,장소,증기,2433
1428,방출,손상,2432
1429,고온,화재,2431
1430,방출,피해,2431
1431,방출,초기,2431
1432,가스,구조,2431
1433,방출,정전기,2429
1434,가연성,미립,2428
1435,손상,증기,2425
1436,증기,형태,2424
1437,농도,방출,2423
1438,작업,장소,2420
1439,증기,추가,2418
1440,장비,파우더,2416
1441,난류,장소,2416
1442,방사,장소,2415
1443,정전기,증기,2414
1444,배기가스,장소,2414
1445,방출,장소,2411
1446,고체,미세,2408
1447,장비,증기,2404
1448,농도,밀폐,2402
1449,연소,화염,2400
1450,스파크,장비,2400
1451,독성,분해,2400
1452,가스,수분,2400
1453,최소,화재,2397
1454,건조기,장소,2395
1455,분쇄기,장소,2395
1456,기와,장소,2395
1457,장소,처리,2395
1458,접촉,화염,2395
1459,상한,화재,2394
1460,장비,혼합물,2394
1461,장소,접지,2393
1462,보호,장소,2393
1463,결합,장소,2393
1464,스파크,인화,2392
1465,가스,샘플,2391
1466,미세,화재,2390
1467,오염,폭발,2390
1468,수송,장비,2389
1469,공기,최소,2388
1470,이동,장비,2388
1471,고온,공기,2387
1472,농도,접촉,2384
1473,공기,상한,2383
1474,작업,정전기,2383
1475,불꽃,장비,2381
1476,실내,하수,2376
1477,분진,수소,2372
1478,연소,장비,2372
1479,위험성,화성,2371
1480,농도,화염,2369
1481,장비,통풍,2369
1482,기와,장비,2369
1483,가스,영향,2368
1484,입자,장비,2367
1485,분쇄기,장비,2367
1486,건조기,장비,2367
1487,장비,처리,2367
1488,배기가스,장비,2366
1489,속도,장소,2366
1490,난류,장비,2366
1491,보호,장비,2366
1492,방사,장비,2365
1493,장비,접지,2363
1494,결합,장비,2363
1495,압력,장비,2362
1496,마이크론,방출,2361
1497,농도,연소,2361
1498,가동,장소,2361
1499,상승,장비,2357
1500,미세,밀폐,2357
1501,고온,증기,2357
1502,적용,화재,2356
1503,미세,정전기,2356
1504,장비,화염,2356
1505,마이크론,증기,2355
1506,장비,파괴,2354
1507,기계,장비,2353
1508,위력,장비,2353
1509,농도,파우더,2353
1510,농도,불꽃,2352
1511,농도,압력,2351
1512,농도,혼합물,2350
1513,불꽃,화염,2348
1514,고체,인화,2348
1515,불꽃,입자,2347
1516,미세,피해,2347
1517,분해,증기,2347
1518,예측,화재,2347
1519,공기,적용,2346
1520,가스,제조,2343
1521,고온,밀폐,2343
1522,건물,장비,2343
1523,장비,폭발력,2343
1524,농도,이동,2342
1525,입자,혼합물,2342
1526,농도,스파크,2341
1527,속도,장비,2338
1528,공기,예측,2337
1529,농도,최소,2337
1530,방법,화재,2336
1531,장비,충격파,2334
1532,하수,혼합물,2334
1533,고체,농도,2334
1534,농도,장소,2334
1535,장비,차로,2334
1536,가동,장비,2333
1537,스파크,입자,2332
1538,농도,상한,2331
1539,농도,장비,2330
1540,농도,유기,2330
1541,농도,초기,2329
1542,농도,파괴,2327
1543,가연성,표면,2326
1544,불꽃,스파크,2326
1545,농도,피해,2325
1546,미세,추가,2325
1547,농도,통풍,2325
1548,마이크론,미세,2325
1549,고온,파우더,2324
1550,농도,추가,2324
1551,고온,농도,2324
1552,농도,손상,2324
1553,농도,수송,2323
1554,기계,농도,2322
1555,농도,방사,2321
1556,난류,농도,2321
1557,농도,정전기,2321
1558,농도,배기가스,2321
1559,고온,고체,2321
1560,농도,위력,2321
1561,농도,처리,2320
1562,상한,정전기,2319
1563,정전기,최소,2319
1564,농도,접지,2319
1565,결합,농도,2319
1566,유기,정전기,2318
1567,미세,손상,2318
1568,농도,분쇄기,2317
1569,공기,방법,2317
1570,상한,손상,2317
1571,건조기,농도,2317
1572,고온,피해,2317
1573,손상,최소,2317
1574,기와,농도,2317
1575,밀폐,유기,2317
1576,가연성,성질,2316
1577,농도,상승,2316
1578,건물,농도,2315
1579,농도,폭발력,2315
1580,고온,손상,2315
1581,손상,유기,2315
1582,상한,추가,2314
1583,최소,추가,2314
1584,고온,초기,2314
1585,고온,정전기,2313
1586,농도,보호,2313
1587,원칙,화재,2312
1588,유기,추가,2312
1589,고온,추가,2312
1590,실용,화재,2312
1591,미세,초기,2311
1592,입자,통풍,2311
1593,밀폐,형태,2310
1594,발화,스파크,2308
1595,용기,인화,2306
1596,연쇄반응,장비,2306
1597,방출,장비,2305
1598,가열,소성,2304
1599,인화,피해,2304
1600,가스,용기,2303
1601,농도,충격파,2303
1602,농도,차로,2303
1603,공기,실용,2302
1604,공기,원칙,2302
1605,본질,화재,2301
1606,밀폐,최소,2301
1607,고온,화염,2300
1608,발화,혼합물,2299
1609,농도,적용,2298
1610,밀폐,상한,2298
1611,농도,예측,2297
1612,진행,화재,2297
1613,농도,속도,2296
1614,농도,축적,2296
1615,장비,축적,2295
1616,상한,피해,2295
1617,최소,피해,2295
1618,장비,주요,2295
1619,독성,점화,2293
1620,유기,피해,2292
1621,가동,농도,2288
1622,손상,적용,2287
1623,상한,초기,2286
1624,초기,최소,2286
1625,예측,정전기,2285
1626,질의,화재,2285
1627,고온,장비,2285
1628,적용,정전기,2285
1629,압력,입자,2284
1630,손상,예측,2283
1631,고온,방출,2283
1632,유기,초기,2283
1633,입자,증기,2282
1634,인화,초기,2282
1635,적용,추가,2282
1636,정적,화재,2282
1637,손상,인화,2281
1638,고온,스파크,2281
1639,공기,진행,2281
1640,예측,추가,2280
1641,상승,입자,2280
1642,장비,확산,2278
1643,입자,축적,2277
1644,공기,질의,2277
1645,공기,본질,2277
1646,농도,인화,2276
1647,입자,확산,2276
1648,하수,화염,2276
1649,농도,형태,2275
1650,농도,연쇄반응,2275
1651,정전기,형태,2275
1652,장비,하의,2275
1653,손상,형태,2274
1654,입자,하의,2274
1655,인화,장소,2274
1656,고온,혼합물,2274
1657,농도,주요,2271
1658,대전,화재,2270
1659,고온,연소,2270
1660,고압,화재,2270
1661,가공,화재,2270
1662,추가,형태,2269
1663,밀폐,적용,2268
1664,건물,입자,2268
1665,가열,부식,2268
1666,입자,폭발력,2268
1667,고압,공기,2267
1668,적용,피해,2266
1669,고온,이동,2266
1670,농도,방법,2264
1671,고온,최소,2264
1672,고온,수송,2263
1673,밀폐,예측,2262
1674,기체,형성,2262
1675,농도,원칙,2261
1676,농도,실용,2261
1677,고온,접촉,2261
1678,입자,충격파,2261
1679,장소,최소,2261
1680,예측,피해,2261
1681,고체,유기,2260
1682,피해,형태,2259
1683,고온,유기,2259
1684,가연성,구조,2258
1685,분해,파열,2258
1686,고온,장소,2257
1687,방출,혼합물,2257
1688,고온,불꽃,2256
1689,고온,상한,2256
1690,입자,차로,2256
1691,증기,파우더,2256
1692,적용,초기,2255
1693,고온,압력,2254
1694,고온,상승,2253
1695,가공,공기,2253
1696,공기,정적,2253
1697,화성,화재,2253
1698,예측,초기,2252
1699,고온,통풍,2252
1700,상한,장소,2252
1701,농도,입자,2252
1702,방법,정전기,2251
1703,농도,마이크론,2251
1704,공기,대전,2251
1705,유기,장소,2251
1706,발화,불꽃,2251
1707,고체,최소,2251
1708,농도,확산,2251
1709,마이크론,상한,2250
1710,고체,상한,2250
1711,고온,기계,2250
1712,마이크론,최소,2250
1713,인화,정전기,2250
1714,고온,파괴,2249
1715,실용,정전기,2249
1716,인화,추가,2249
1717,유기,증기,2249
1718,원칙,정전기,2249
1719,농도,하의,2249
1720,고온,위력,2248
1721,고온,배기가스,2248
1722,장소,형태,2248
1723,상승,증기,2248
1724,고온,방사,2248
1725,고온,난류,2248
1726,손상,원칙,2247
1727,마이크론,유기,2247
1728,결합,고온,2247
1729,손상,실용,2247
1730,방법,손상,2247
1731,고온,접지,2246
1732,고온,처리,2246
1733,초기,형태,2245
1734,방법,추가,2245
1735,건조기,고온,2245
1736,고온,분쇄기,2245
1737,고온,기와,2245
1738,고온,예측,2244
1739,실용,추가,2244
1740,고온,적용,2244
1741,원칙,추가,2244
1742,고온,보호,2243
1743,고온,마이크론,2243
1744,기계,입자,2241
1745,고온,폭발력,2241
1746,고압,농도,2241
1747,증기,통풍,2241
1748,건물,고온,2240
1749,농도,본질,2238
1750,장소,적용,2238
1751,연쇄반응,입자,2238
1752,농도,진행,2237
1753,농도,질의,2237
1754,가공,농도,2236
1755,입자,파괴,2235
1756,위력,입자,2235
1757,예측,장소,2235
1758,고온,속도,2233
1759,가스,발행,2232
1760,농도,대전,2230
1761,고온,차로,2230
1762,농도,정적,2230
